GYR_X,GYR_Y,GYR_Z
-0.16328506,1.0928947,0.010985539
-0.09297761,1.0960906,0.061052967
-0.07699864,0.83829653,0.06637929
-0.08552076,0.62417835,0.050400324
-0.07167232,0.6113952,0.04933506
-0.03438807,0.77544594,0.051465586
-0.033322804,0.9363009,0.057857174
-0.05888915,0.97145456,0.057857174
-0.067411266,1.0598716,0.03442136
-0.04504071,1.2920991,0.0599877
-0.036518596,1.3506887,0.111120395
-0.07593338,1.279316,0.07916246
-0.13239239,1.2867728,0.032290827
-0.15369768,1.4050173,0.04187821
-0.16115454,1.6468322,0.06637929
-0.1771335,1.7693377,0.108989865
-0.19311246,1.6628112,0.0930109
-0.21548302,1.4369751,0.055726644
-0.21974407,1.3592108,0.055726644
-0.20376511,1.351754,0.040812943
-0.19950405,1.3421665,0.040812943
-0.2101567,1.299556,0.03761715
-0.20589565,1.1482885,0.029095035
-0.17287244,0.8755808,0.03761715
-0.13239239,0.6167215,0.024833977
-0.11321764,0.44840974,0.024833977
-0.09510814,0.3749065,0.016311862
-0.079129174,0.33123067,0.009920275
-0.07380285,0.26518425,0.0013981595
-0.063150205,0.25985795,-0.02736398
-0.046105977,0.19274628,-0.059321914
-0.03545333,0.064914554,-0.066778764
-0.04504071,-0.016045546,-0.067844026
-0.050367035,-0.042677157,-0.10086723
-0.053562827,-0.12683305,-0.13389042
-0.051432297,-0.23442475,-0.14773886
-0.031192275,-0.36864808,-0.15093465
-0.0045606634,-0.63922524,-0.14560834
0.0018309233,-0.9907625,-0.13602096
-0.0077564567,-1.1803795,-0.12536831
-0.0066911923,-0.92045504,-0.14773886
0.0050267167,-0.39101863,-0.13495569
0.015679361,0.027630296,-0.09980196
0.012483568,0.08621984,-0.09234511
-2.9960563E-4,-0.13961622,-0.07530088
-0.015213308,-0.5081977,-0.0507998
-0.018409101,-0.7659917,-0.048669267
-0.016278572,-0.8384297,-0.03908189
-0.017343836,-0.80114543,-0.012450278
-0.0141480435,-0.8000802,0.009920275
-2.9960563E-4,-0.79475385,0.012050804
0.022070948,-0.69248843,0.022703448
0.047637295,-0.5081977,0.024833977
0.06042047,-0.17050889,0.021638183
0.06468152,0.064914554,0.010985539
0.051898353,0.1948768,-0.024168186
0.035919383,0.22896527,-0.060387176
0.022070948,0.17570205,-0.059321914
0.009287775,0.11285145,-0.07103982
-0.008821721,0.107525125,-0.06997456
-0.0141480435,0.13948306,-0.057191383
-0.012017515,0.2012684,-0.07743141
-0.0045606634,0.20979051,-0.051865064
0.010353039,0.14054832,-0.038016625
0.0114183035,-0.010719223,-0.09341037
0.01994042,-0.070374034,-0.13602096
0.051898353,-0.042677157,-0.1317599
0.09131314,0.01165133,-0.12323778
0.1254016,0.054261908,-0.13389042
0.17014271,-0.008588694,-0.10619355
0.2180796,-0.116180405,-0.08808405
0.30010498,-0.27597007,-0.055060856
0.3736082,-0.3654523,0.0024634239
0.42900196,-0.39101863,0.081292994
0.48013467,-0.37290913,0.13136043
0.47693884,-0.3047322,0.16331835
0.42580616,-0.20779315,0.12070777
0.4162188,-0.11085408,0.07703193
0.41515353,-0.25359952,0.13881727
0.38745666,-0.6488126,0.15692677
0.3586945,-0.9172593,0.14307833
0.36721662,-0.7798401,0.15373097
0.37893453,-0.45813027,0.18355837
0.38532612,-0.25892583,0.1888847
0.36721662,-0.3015364,0.13988253
0.33419344,-0.40806285,0.0749014
0.3139534,-0.4400208,0.022703448
0.24897227,-0.3473428,0.029095035
0.12007528,-0.26212162,0.05892244
0.016744625,-0.35479963,0.026964506
-0.025865952,-0.46771768,-0.045473475
-0.08552076,-0.5955494,-0.10086723
-0.18672088,-0.68396634,-0.13921675
-0.30603048,-0.69248843,-0.1317599
-0.416818,-0.6882274,-0.15306519
-0.46368963,-0.6243115,-0.18289259
-0.4498412,-0.40912813,-0.18715364
-0.3656853,-0.08848353,-0.19247997
-0.2580936,-0.04906874,-0.09447564
-0.1441103,-0.31005853,-0.055060856
-0.03971439,-0.43789026,-0.015646072
0.030593064,-0.42297655,0.065314025
0.12753212,-0.17050889,0.12922989
0.22021013,-0.06398244,0.20805946
0.2542986,-0.098070905,0.2762364
0.16481638,-0.22057632,0.3902197
-0.008821721,-0.13535516,0.39661127
-0.27407256,-0.043742422,0.24214792
-0.52547497,-0.18542258,-0.02736398
-0.7374626,-0.6498779,-0.21804631
-1.065564,-1.1814449,-0.4364255
-1.3105749,-1.1345732,-0.3948802
-1.3095096,-0.5774399,-0.22230737
-0.8887301,-0.09913617,-0.014580807
-0.05675862,0.0031292143,0.23575634
0.6825349,-0.40167126,0.31032485
1.1682955,-0.6765095,0.25386584
1.4303505,-0.9854362,0.2549311
1.4239589,-0.72018534,0.34015223
0.9914616,-0.18222679,0.24960478
0.32034498,0.022303974,-0.030559773
-0.36035898,-0.23122896,-0.35440016
-0.6639593,0.03082609,-0.36398754
-0.8823385,-0.116180405,-0.34268224
-1.0112356,-0.027763454,-0.21378526
-0.90151334,0.25346637,-0.1615873
-0.64904565,0.48462874,-0.13069463
-0.23465778,0.5815678,-0.10938934
0.23831962,0.63056993,0.0035286883
0.6015748,0.7679891,0.044008736
0.80397505,0.62524366,0.13136043
0.88067406,0.39301598,0.23149528
0.8082361,0.2790327,0.37956703
0.5280715,0.33123067,0.44135237
0.06361626,0.12989569,0.28156272
-0.53186655,-0.40486705,-0.06464823
-0.8567722,-0.5263072,-0.10725881
-0.84931535,-0.51565456,-0.05399559
-0.86316377,-0.61259365,-0.14667359
-0.7992479,-0.42617235,-0.21804631
-0.6096309,-0.2120542,-0.07849667
-0.34970635,-0.07463509,0.07383614
0.03698465,0.123504095,0.21658157
0.45669883,0.34081805,0.24427845
0.7720171,0.20233366,0.15479624
0.9733521,-0.287688,0.09194563
1.1310112,-0.55187356,-0.035886094
1.0820091,-0.5167198,-0.1317599
0.74964654,-0.29834062,-0.16584836
0.22021013,-0.10978881,-0.22017685
-0.3358579,0.15226623,-0.24680845
-0.618153,0.63056993,-0.10832407
-0.63306665,1.1653327,0.081292994
-0.5542371,1.4689331,0.039747678
-0.45090646,1.2686634,0.032290827
-0.37846848,0.79355544,0.012050804
-0.3539674,0.6113952,-0.015646072
-0.32413998,0.928844,-0.007123956
-0.2548978,1.3581456,0.010985539
-0.13771872,1.4774551,-0.05825665
-0.021604894,1.2281833,-0.16904415
0.02526674,0.6593321,-0.24680845
-2.9960563E-4,0.058522966,-0.32137695
-0.017343836,-0.044807684,-0.35226962
0.0060919807,0.14374413,-0.28622323
0.03911518,0.2310958,-0.16584836
0.085986815,0.121373564,-0.083822995
0.1371195,-0.13215937,-0.016711336
0.16907744,-0.5891578,0.05253085
0.18186061,-0.90767187,0.065314025
0.19357853,-0.8022107,0.08661931
0.21381855,-0.48369664,0.16438362
0.22447118,-0.069308765,0.2006026
0.2361891,0.18528943,0.22403842
0.23192804,0.15546203,0.24108265
0.21275328,0.15759255,0.2485395
0.17866482,0.24920529,0.27197534
0.13392371,0.33975276,0.30499852
0.1072921,0.56132776,0.29221535
0.100900516,0.86173236,0.2879543
0.20103537,0.9075387,0.29860693
0.37573874,0.5602625,0.2879543
0.41834933,0.6742458,0.17184047
0.37573874,0.81592596,0.15373097
0.30117023,0.72431326,0.21551631
0.17759955,0.42497393,0.24427845
0.09557419,0.17037573,0.18675417
0.098769985,0.23748739,0.16757941
0.1285974,0.20552945,0.20166788
0.12753212,0.16398415,0.21338578
0.100900516,-0.016045546,0.22510369
0.099835254,-0.27064374,0.22936475
0.12114054,-0.45280397,0.18142785
0.11048789,-0.58489674,0.16225308
0.081725754,-0.70207584,0.10046775
0.045506764,-0.8022107,0.02589924
-0.0024301345,-0.9737183,-0.045473475
-0.05675862,-1.1367037,-0.1317599
-0.10363025,-1.2560134,-0.18182732
-0.1622198,-1.4168682,-0.25320002
-0.20483038,-1.5180684,-0.31498536
-0.20483038,-1.556418,-0.34587803
-0.19630826,-1.4136724,-0.38529283
-0.16008927,-1.2805145,-0.361857
-0.11321764,-0.8181897,-0.30433273
-0.091912344,-0.09913617,-0.15199992
-0.111087106,0.052131377,0.1260341
-0.15263242,-0.0032623722,0.15692677
-0.13132714,0.10006828,0.10579407
-0.10469552,0.27477163,0.12070777
-0.13026187,0.34934014,0.1079246
-0.13984925,0.6614626,0.023768712
-0.1622198,1.0247178,-0.08808405
-0.17606823,1.3975604,-0.17437047
-0.124935545,1.6521585,-0.21485052
-0.04291018,1.4508235,-0.16691361
0.02526674,1.1472232,-0.14986938
0.041245706,0.799947,-0.15519571
0.0018309233,0.40899497,-0.14134727
-0.019474365,0.31631696,-0.10193249
-0.01095225,0.3962118,-0.007123956
-0.040779654,0.28648955,0.065314025
-0.08978182,0.1053946,0.14733939
-0.091912344,0.16717994,0.16757941
-0.051432297,0.3088601,0.18675417
-0.019474365,0.38768968,0.17929731
-0.005625928,0.47078028,0.12922989
0.0018309233,0.4761066,0.0780972
0.018875154,0.39301598,0.032290827
0.067877315,0.40579918,0.0035286883
0.2031659,0.25133583,-0.0060586915
0.36615136,-0.086353,0.024833977
0.47800413,-0.100201435,0.032290827
0.48226517,0.107525125,0.038682416
0.41195774,0.5485446,0.062118232
0.3107576,0.8212523,0.057857174
0.22660172,0.7850333,0.009920275
0.16375111,0.80740386,-0.057191383
0.041245706,0.7882291,-7.323693E-4
-0.09297761,0.7221827,0.08874984
-0.1984388,0.5517404,0.13242568
-0.28046414,0.5155214,0.16544887
-0.33372736,0.7466838,0.18462364
-0.36462003,0.89688605,0.23043
-0.41149166,1.0396315,0.20699419
-0.44877592,1.0289788,0.21018998
-0.44558012,0.7381617,0.23575634
-0.43386224,0.3482749,0.2336258
-0.42534012,0.15972309,0.22936475
-0.39444745,0.26305375,0.23043
-0.35503265,0.4611929,0.24960478
-0.32627052,0.59541625,0.25706163
-0.3177484,0.5741109,0.23895213
-0.31987894,0.4558666,0.18355837
-0.32307473,0.3056643,0.12816462
-0.33053157,0.2790327,0.08981511
-0.34651056,0.320578,0.06850982
-0.380599,0.3482749,0.045074
-0.41255695,0.4079297,0.009920275
-0.44131908,0.49528137,0.01844239
-0.45729804,0.5911552,0.05679191
-0.47221175,0.6028731,0.113250926
-0.48286438,0.5730457,0.16331835
-0.49245176,0.578372,0.20912473
-0.50523496,0.68809426,0.26771426
-0.51375705,0.8148607,0.33802173
-0.5105613,0.8755808,0.3902197
-0.5084307,0.7829028,0.4434829
-0.5148223,0.5485446,0.4850282
-0.5425192,0.26198846,0.49355033
-0.5542371,0.11604724,0.53083456
-0.52973604,0.14374413,0.60327256
-0.45729804,0.2044642,0.6512095
-0.3571632,0.2161821,0.68210214
-0.26022413,0.1533315,0.70447266
-0.19950405,-0.0043276367,0.7193864
-0.16541559,-0.20246682,0.725778
-0.15156716,-0.344147,0.6970158
-0.13026187,-0.41658497,0.6682537
-0.10043446,-0.44960818,0.64375263
-0.065280735,-0.4783703,0.61925155
-0.021604894,-0.51565456,0.5745104
0.023136212,-0.52843773,0.5148556
0.07426891,-0.5071325,0.46052712
0.11687948,-0.45706502,0.35826173
0.14777215,-0.37610492,0.22510369
0.16481638,-0.30899325,0.09727196
0.16801217,-0.33562487,-0.010319749
0.14777215,-0.47943556,-0.068909295
0.099835254,-0.6552042,-0.0507998
0.028462535,-0.7798401,0.029095035
-0.04717124,-0.7819707,0.13029516
-0.10682605,-0.5998105,0.19634154
-0.13026187,-0.2653174,0.20486367
-0.11960922,0.04360926,0.17290573
-0.08978182,0.15546203,0.098337226
-0.04291018,0.08302405,0.0035286883
0.015679361,-0.07783088,-0.082757734
0.07533417,-0.21418473,-0.13389042
0.1254016,-0.29514483,-0.1317599
0.15309848,-0.35479963,-0.10725881
0.14990267,-0.39208388,-0.079561934
0.1254016,-0.4038018,-0.06358297
0.100900516,-0.3793007,-0.060387176
0.067877315,-0.28023112,-0.083822995
0.02526674,-0.1193762,-0.11791146
-0.016278572,0.015912388,-0.1285641
-0.057823885,0.096872486,-0.15199992
-0.10256499,0.13735253,-0.1701094
-0.13558818,0.15226623,-0.16265257
-0.15156716,0.15226623,-0.15413044
-0.15156716,0.15546203,-0.1615873
-0.14517556,0.15439676,-0.16265257
-0.14091451,0.1980726,-0.14134727
-0.12067448,0.2673148,-0.10938934
-0.08658602,0.33336118,-0.0806272
-0.051432297,0.33762226,-0.07103982
-0.02267016,0.27051058,-0.09021458
-0.00136487,0.19700734,-0.12536831
0.018875154,0.22044316,-0.12536831
0.02739727,0.31844747,-0.110454604
0.026332006,0.34294856,-0.10938934
0.03165833,0.30779484,-0.112585135
0.049767822,0.26198846,-0.13602096
0.07533417,0.27051058,-0.176501
0.10303105,0.3482749,-0.24574319
0.15416373,0.4761066,-0.2606569
0.18399113,0.41006023,-0.2574611
0.2180796,0.16185361,-0.2638527
0.24684174,-0.020306604,-0.2723748
0.2542986,-0.07676562,-0.305398
0.27986494,-0.033089776,-0.24893898
0.32780182,0.13096094,-0.17543574
0.39065245,0.1682452,-0.0625177
0.4843957,0.026565032,0.045074
0.58559585,-0.15346466,0.042943474
0.6761433,-0.29194903,0.004593953
0.74325496,-0.5710483,-0.02949451
0.81249714,-0.7723833,-0.12962936
0.8977183,-0.7191201,-0.11897672
0.9722868,-0.69781476,-0.0507998
1.0340722,-0.7478822,-0.04014715
1.0905311,-0.83310336,-0.060387176
1.1576428,-0.84269077,-0.083822995
1.2407335,-0.8341686,-0.09021458
1.3323462,-0.8267118,-0.096606165
1.4314158,-0.8618655,-0.082757734
1.5283549,-0.97691405,-0.0326903
1.6263592,-1.1612048,0.042943474
1.7243634,-1.3444303,0.16544887
1.8244984,-1.4690663,0.32736906
1.9246333,-1.5233947,0.5063335
2.0119848,-1.5361779,0.6565358
2.0908144,-1.5553527,0.7034074
2.1557956,-1.6469654,0.6512095
2.1941452,-1.7588181,0.61285996
2.19308,-1.8823888,0.6501442
2.1600566,-2.0102205,0.725778
2.1110544,-2.064549,0.80993384
2.0705745,-2.0379174,0.87598026
2.048204,-1.9537616,0.91219926
2.0503345,-1.8237993,0.9047424
2.0737703,-1.7566876,0.88024133
2.097206,-1.7982329,0.85787076
2.1067934,-1.8578877,0.85787076
2.1110544,-1.9079552,0.88024133
2.1302292,-1.9686753,0.9058077
2.185623,-2.044309,0.91219926
2.258061,-2.1348565,0.9100687
2.3123894,-2.2222083,0.8972855
2.3155854,-2.2925155,0.89835083
2.2814968,-2.3447137,0.89622027
2.2399514,-2.402238,0.86000127
2.1962757,-2.5684192,0.8046075
2.1302292,-2.978546,0.72258216
2.020507,-3.3428664,0.58729357
1.8862838,-3.321561,0.49248505
1.7541909,-2.8794763,0.45413554
1.6380771,-2.26908,0.41685128
1.5262244,-1.7151423,0.3508049
1.4207631,-1.3774534,0.2730406
1.335542,-1.2219249,0.22403842
1.2780178,-1.254948,0.26771426
1.2694956,-1.3220598,0.3263038
1.3163673,-1.2901018,0.2964764
1.396262,-1.3614745,0.26877952
1.4601779,-1.5638747,0.28369322
1.5070496,-1.8419088,0.33695644
1.5347464,-2.06881,0.40300286
1.5624433,-2.0134163,0.41898182
1.552856,-1.8301909,0.39767653
1.4495252,-1.677858,0.34973964
1.2545819,-1.6064854,0.18036258
1.0425943,-1.4701315,-0.067844026
0.8593688,-1.2762533,-0.3000717
0.64844644,-1.1271163,-0.5333646
0.433263,-1.133508,-0.7634617
0.23938489,-1.1313775,-0.88809764
0.058289938,-1.056809,-0.90620714
-0.1142829,-0.9673267,-0.89981556
-0.21335249,-0.9854362,-0.8849018
-0.2580936,-1.1974238,-0.84974813
-0.29005152,-1.5223294,-0.83163863
-0.28365993,-1.730056,-0.79755014
-0.2250704,-1.628856,-0.69954586
-0.19630826,-1.4349778,-0.5216467
-0.21335249,-2.1028986,-0.43003392
-0.18245982,-2.6216824,-0.2095242
-0.108956575,-3.0520492,-0.0017976337
-0.013082779,-4.086421,-0.020972393
0.09450893,-4.260059,-0.26917902
0.23086278,-3.5346138,-0.41512024
0.2756039,-3.1947947,-0.3831623
0.30223548,-3.4749591,-0.18395784
0.29477865,-3.8957386,-0.06464823
0.28838706,-4.013983,-0.0028628982
0.38319558,-3.7125132,0.08448879
0.49185255,-3.382281,0.22084263
0.5174189,-3.2416663,0.21125525
0.3501724,-3.4749591,0.1558615
0.048702557,-4.0533977,0.007789746
-0.13665345,-3.9639156,-0.48755822
-0.28152943,-2.2552314,-0.2542653
-0.48179913,-0.08954879,-0.16265257
-0.5126918,1.1972907,-0.47370976
-0.5244097,1.8194051,-0.5876931
-0.6618288,2.1634855,-0.56106144
-0.9089702,2.4425848,-0.4332297
-1.0506504,3.1680298,-0.3352254
-0.8929912,3.2383373,-0.08808405
-0.62454456,1.9216704,0.038682416
-0.34651056,0.44947502,0.04720453
-0.07593338,-0.0096539585,-0.03908189
-0.00136487,0.300338,-0.0326903
-0.07167232,0.7765112,0.069575086
-0.081259705,1.0588063,0.029095035
-0.008821721,1.0098041,-0.16691361
0.0039614523,0.75094485,-0.26811373
-0.065280735,0.7562712,-0.2936801
-0.07167232,0.7200522,-0.23722108
-0.03225754,0.6753111,-0.2872885
-0.003495399,0.81379545,-0.38955387
-0.024800688,0.8169912,-0.32883382
-0.0844555,0.3802328,-0.33629066
-0.0695418,0.29181588,-0.46412238
-0.03012701,0.42816973,-0.3554654
-0.04291018,0.35040542,-0.19887155
-0.09297761,0.32270855,-0.2425474
-0.11747869,0.6774416,-0.18289259
-0.17500298,1.6425712,-0.09234511
-0.28259468,2.4127574,-0.022037657
-0.40403482,2.1507022,-0.056126118
-0.40829587,1.5030215,-0.19034944
-0.28579047,1.3602761,-0.2990064
-0.13452293,1.4838468,-0.26278743
0.0114183035,1.2058128,-0.15626098
0.16481638,0.54108775,-0.16797888
0.17227323,-0.04587295,-0.28835377
0.04657203,-0.3430817,-0.11897672
-0.08232497,-0.43043342,0.0749014
-0.11534816,-0.84162545,0.24534371
-0.08871655,-1.2666659,0.3710449
-0.052497562,-1.3540176,0.5745104
0.0114183035,-0.94815195,0.5798367
0.30862707,0.7541406,0.007789746
0.46095988,1.1972907,0.024833977
0.59624845,0.38875493,-0.0039281626
0.6069011,-0.8054065,-0.23828633
0.6047706,-1.3870409,-0.00818922
0.51102734,-1.1601396,0.06637929
0.38639137,-0.730838,0.082358256
0.1371195,-0.37503967,-0.043342948
-0.17819877,-0.1492036,-0.045473475
-0.34118423,-0.03415504,0.054661382
-0.3294663,0.36958018,-0.04014715
-0.22400513,0.31312117,-0.018841865
-0.07167232,0.20339893,-0.042277683
-0.062084943,0.52936983,-0.18715364
-0.2101567,0.8372313,-0.033755567
-0.32200947,0.99595565,-0.00818922
-0.25915885,1.2004864,-0.0625177
-0.14304504,1.0811768,0.080227725
-0.09510814,0.70620376,0.13881727
-0.14624083,0.65187526,0.16225308
-0.17074192,0.78929436,0.27091005
-0.21122196,0.85853654,0.29221535
-0.25383255,0.89475554,0.23895213
-0.22613567,0.8734503,0.2847585
-0.14943662,0.97145456,0.2006026
-0.13026187,1.2313792,0.17290573
-0.159024,1.4359099,0.19634154
-0.19204721,1.7320534,0.14201306
-0.20269984,1.8502977,0.13455622
-0.17074192,1.6159396,0.19421102
-0.16115454,1.4178004,0.08768458
-0.17926402,1.3336445,0.124968834
-0.16967665,1.3837119,0.17929731
-0.0993692,1.3709288,0.18462364
-0.015213308,1.2846423,0.15479624
0.030593064,1.1589411,0.09194563
0.06574679,0.80740386,0.11538146
0.12433633,0.3056643,0.123903565
0.19890484,-0.19287944,0.12816462
0.2926481,-0.4155197,0.2037984
0.376804,-0.4517387,0.22403842
0.39278296,-0.3409512,0.21977736
0.34271553,-0.16837835,0.32417327
0.34804186,0.3237738,0.41791654
0.26388597,0.6209826,0.48076716
0.22234066,0.48888978,0.4914198
0.22340593,0.3802328,0.3710449
0.15629427,0.4579971,0.3689144
0.02526674,0.5336309,0.45093974
-0.07060706,0.7402922,0.39874178
-0.14304504,1.0151304,0.3476091
-0.18778615,1.109939,0.30712906
-0.21441776,0.9746504,0.22936475
-0.26448518,0.7424227,0.16225308
-0.3688811,0.63376576,0.124968834
-0.5190834,0.707269,0.16544887
-0.6799383,1.0279136,0.18036258
-0.78753,1.3187308,0.20805946
-0.84505427,1.3858424,0.28901955
-0.9025786,1.3123392,0.33482593
-1.0016482,1.1983559,0.40087232
-1.1454588,1.1376358,0.49887666
-1.3212276,1.2154001,0.53722614
-1.5087141,1.3932993,0.5500093
-1.7015269,1.6020911,0.5777062
-1.8772955,1.7970345,0.5787715
-2.0211062,1.9142135,0.5617272
-2.1414812,1.9589547,0.53722614
-2.245877,1.9088873,0.49994192
-2.3364246,1.7863818,0.44241762
-2.4131236,1.6745291,0.3678491
-2.471713,1.6436365,0.28369322
-2.5260415,1.6894428,0.1888847
-2.5611954,1.8140787,0.08874984
-2.5793047,2.0015652,-0.035886094
-2.5899575,2.217814,-0.18502311
-2.5793047,2.4319322,-0.30326748
-2.5388248,2.564025,-0.38742337
-2.4653215,2.5938523,-0.454535
-2.3641214,2.5501764,-0.48755822
-2.2384202,2.4489763,-0.49821085
-2.0999358,2.3200793,-0.48755822
-1.9699736,2.2039654,-0.4460129
-1.8549249,2.068677,-0.38529283
-1.7430722,1.912083,-0.3139201
-1.6280236,1.7608155,-0.2638527
-1.5300193,1.7309881,-0.22869895
-1.452255,1.7789251,-0.18395784
-1.4011223,1.8641461,-0.114715666
-1.3723602,1.9227357,-0.009254484
-1.3595771,1.9419105,0.082358256
-1.3680991,1.9823905,0.14946991
-1.3915349,1.9930432,0.13349095
-1.4192318,2.029262,0.031225564
-1.416036,2.109157,-0.10832407
-1.3638381,2.1922476,-0.28941903
-1.2807474,2.1997044,-0.490754
-1.194461,2.1347234,-0.66332686
-1.1209577,2.0260663,-0.7783754
-1.0602378,1.8811904,-0.8422913
-1.0112356,1.7054218,-0.8667923
-0.9739513,1.5317837,-0.84761757
-0.9387976,1.3954298,-0.8060723
-0.9047091,1.3325793,-0.7634617
-0.85144585,1.3464277,-0.7240469
-0.7790079,1.3847772,-0.68782794
-0.6991131,1.387973,-0.6643921
-0.6234793,1.3379055,-0.6377605
-0.55956346,1.2249875,-0.603672
-0.5084307,1.0406967,-0.567453
-0.47540754,0.79568595,-0.531234
-0.46582016,0.52936983,-0.49608034
-0.48606017,0.2822285,-0.46838346
-0.5712813,0.078762986,-0.41725075
-0.72574466,-0.05546033,-0.28302744
-0.9132312,-0.09274458,-0.1285641
-1.106044,-0.029893983,-0.052930325
-1.2328105,0.096872486,-0.010319749
-1.2754211,0.19913787,0.0035286883
-1.2551811,0.20020314,-0.042277683
-1.2040484,0.10432933,-0.13389042
-1.1667641,0.063849285,-0.19993682
-1.1337409,-0.054395065,-0.17117468
-1.0879346,-0.24720792,-0.16052203
-1.033606,-0.3228417,-0.14773886
-0.97821236,-0.14068149,-0.10406302
-0.916427,0.12776515,-0.0507998
-0.8535764,0.32910013,-0.009254484
-0.78646475,0.35892755,0.0024634239
-0.71402675,0.28862008,0.0013981595
-0.6458498,0.18422417,-0.0017976337
-0.5915214,0.09793775,0.013116068
-0.5542371,0.063849285,0.022703448
-0.5329318,0.121373564,0.015246597
-0.5190834,0.23003054,0.007789746
-0.49990863,0.320578,-0.009254484
-0.4700812,0.3631886,-0.041212417
-0.42534012,0.34401384,-0.049734533
-0.36035898,0.26198846,-0.03695136
-0.28579047,0.14161359,-0.025233451
-0.21122196,0.053196643,-0.004993427
-0.13984925,0.005259743,0.016311862
-0.07380285,-0.005392901,0.02589924
-0.008821721,-0.0064581656,0.02802977
0.058289938,-0.03202451,0.033356093
0.12007528,-0.083157204,0.03761715
0.1733385,-0.12683305,0.054661382
0.22021013,-0.1641173,0.067444555
0.26495123,-0.20033629,0.0780972
0.3075618,-0.25679532,0.08661931
0.34484607,-0.33029854,0.08448879
0.3714777,-0.38995335,0.08661931
0.37893453,-0.41445443,0.08874984
0.3736082,-0.40806285,0.080227725
0.356564,-0.39314917,0.065314025
0.32993236,-0.36864808,0.06637929
0.30117023,-0.32497224,0.082358256
0.2777344,-0.2695785,0.10046775
0.26388597,-0.21418473,0.11538146
0.25855964,-0.17263941,0.11538146
0.2574944,-0.14707308,0.108989865
0.2713428,-0.14387728,0.10046775
0.2958439,-0.17476994,0.0930109
0.32354078,-0.21311946,0.09727196
0.3533682,-0.23442475,0.095141426
0.3885219,-0.22483738,0.08768458
0.42367563,-0.19927102,0.07596667
0.45563358,-0.18648785,0.062118232
0.5003747,-0.19607523,0.038682416
0.5589642,-0.23229423,0.009920275
0.63246745,-0.31005853,-0.023102922
0.71662337,-0.43895552,-0.068909295
0.79971397,-0.60513675,-0.12217251
0.8593688,-0.7638612,-0.14560834
0.8774783,-0.88956237,-0.12962936
0.83380246,-0.92365086,-0.10832407
0.7389939,-0.85547394,-0.082757734
0.62394536,-0.7084674,-0.048669267
0.51315784,-0.51565456,-0.0017976337
0.41515353,-0.36332175,0.050400324
0.34165028,-0.2812964,0.0780972
0.28625652,-0.26425216,0.11005513
0.24790701,-0.3260375,0.15479624
0.22766699,-0.49115348,0.19314575
0.22447118,-0.7553391,0.18462364
0.2511028,-1.0717226,0.1260341
0.2745386,-1.395563,0.111120395
0.2692123,-1.6917065,0.11538146
0.24364595,-1.92713,0.0749014
0.20210063,-1.9526963,0.016311862
0.14244583,-1.6341822,-0.09127984
0.06574679,-1.0823753,-0.21698105
-0.0695418,-0.59874517,-0.22976422
-0.23785357,-0.3675828,-0.2638527
-0.39444745,-0.33669013,-0.32457274
-0.49990863,-0.37503967,-0.32883382
-0.57660764,-0.49434927,-0.30965906
-0.66928566,-0.6275073,-0.305398
-0.7640942,-0.5923536,-0.2755706
-0.7896606,-0.38356176,-0.20419787
-0.75024575,-0.09913617,-0.14986938
-0.7012436,0.14693992,-0.0955409
-0.63093615,0.30992538,-0.02736398
-0.5126918,0.31738222,-0.011385013
-0.3837948,0.15972309,-0.010319749
-0.28152943,-0.0096539585,-0.017776601
-0.1803293,-0.01711081,-0.083822995
-0.04930177,0.11391672,-0.11791146
0.07107311,0.25027058,-0.10299776
0.17440376,0.1831589,-0.08914932
0.24364595,-0.022437133,-0.096606165
0.26175544,0.22790001,-0.20206735
0.2574944,0.7370964,-0.1583915
0.18718693,1.4412361,-0.049734533
0.100900516,2.1400497,-0.0507998
0.08066049,2.5235448,-0.011385013
0.028462535,2.4543025,-0.013515542
-0.064215474,2.0537632,-0.110454604
-0.057823885,1.629788,-0.06358297
0.024201477,1.2154001,0.033356093
0.07426891,0.9565409,-0.011385013
0.0923784,0.8691892,0.08342352
0.12433633,0.6817027,0.13242568
0.1669469,0.31312117,0.069575086
0.19038273,-0.0682435,0.062118232
0.20103537,-0.33455962,0.04933506
0.19038273,-0.47623977,0.02057292
0.17759955,-0.5231114,-0.0060586915
0.1669469,-0.509263,-0.052930325
0.1584248,-0.5358946,-0.085953526
0.13925004,-0.6360294,-0.1136504
0.10409631,-0.76705694,-0.13495569
0.06574679,-0.8224507,-0.14986938
0.01994042,-0.787297,-0.1615873
-0.03971439,-0.751078,-0.18502311
-0.11641343,-0.76492643,-0.23082949
-0.1984388,-0.77664435,-0.26811373
-0.2431799,-0.8181897,-0.2840927
-0.25383255,-0.94176036,-0.30113694
-0.23891884,-1.1303121,-0.2958106
-0.20376511,-1.327386,-0.2958106
-0.16754612,-1.5074158,-0.3022022
-0.11747869,-1.6107464,-0.32989907
-0.063150205,-1.5979632,-0.36292228
-0.04930177,-1.4786536,-0.34374753
-0.08658602,-1.291167,-0.31498536
-0.13878398,-1.1207248,-0.3597265
-0.17606823,-0.94708663,-0.3746402
-0.20056932,-0.7936886,-0.341617
-0.21654828,-0.6562695,-0.2872885
-0.2548978,-0.5689178,-0.18289259
-0.2932473,-0.5390904,-0.081692465
-0.2943126,-0.40912813,0.042943474
-0.2975084,-0.179031,0.16970994
