-0.13676877,-3.3328784,9.168745
0.31932664,-3.2670379,9.155577
0.23552959,-3.3735797,9.047838
0.15412673,-3.2538698,9.312397
0.00808043,-3.1700728,9.1172695
0.00808043,-3.3867478,9.651176
0.18644845,-2.8253076,9.598504
-0.005087679,-1.9945197,9.2764845
-0.4575918,-1.4546272,9.329157
-0.37978023,-1.559972,9.566182
-0.14395137,-1.6234183,9.573365
-0.47674543,-0.91593176,9.454852
-0.3390788,-1.6174328,9.713426
-0.37259763,-1.5288475,9.597307
-0.48871642,-1.5192707,9.503933
-0.16071078,-1.642572,9.457247
-0.2971803,-1.6090531,9.629629
-0.25288755,-1.6114473,9.556605
-0.40252516,-1.4965256,9.519496
-0.42167878,-1.7766473,9.502736
-0.38337156,-1.3935751,9.5554085
-0.37618893,-1.4821604,9.643994
-0.21697453,-1.5264533,9.597307
-0.40611646,-1.4665982,9.640403
-0.81073654,-1.41632,9.770886
-0.1810615,-1.5096939,9.55062
-0.3163339,-1.3839983,9.515904
-0.43005848,-1.5396214,9.329157
-0.6239888,-2.0914848,9.027487
-0.045789108,-3.2239423,9.493159
-1.8426375,-2.7522845,6.6452565
1.6349405,-8.169166,5.7007437
1.4362217,-10.5741415,4.6640544
-0.9531916,-9.187899,4.5204024
2.685995,-10.3909855,-0.96950203
3.0271688,-10.516681,-0.5804443
1.8576013,-9.301623,1.4570214
-1.6080058,-7.966856,4.3192897
0.9466075,-8.871864,3.615394
0.9190742,-8.472033,3.9493854
2.2646155,-8.913762,3.9170637
0.6784569,-7.4652705,2.3847744
1.8133085,-6.3124623,11.036222
-2.572869,-4.029591,3.7722144
-6.694487,-5.833622,5.9102364
-7.026084,-5.6109614,3.5986347
-7.710826,-5.440973,4.0080433
-7.5623856,-5.419425,3.5327942
-7.6473794,-5.0195937,3.8691795
-7.248745,-4.6867995,2.972551
-7.222409,-5.9353757,4.9645267
-5.1813517,-6.1472626,7.1911345
-3.7759554,-2.87798,9.677513
2.5830443,0.5984008,8.414572
13.562854,2.297087,0.31857845
1.1189901,1.6841712,10.187478
-4.4092216,-0.9709984,11.224167
-1.1650784,2.2336404,6.4213986
-0.8598177,1.6506524,11.746103
3.3348236,0.7504326,8.173954
2.3077111,2.4455273,9.6188545
4.431368,1.217302,7.387459
3.3659482,0.5433341,10.232967
2.3927054,0.24046764,10.432883
1.5236101,0.39010525,9.84391
-0.44083238,0.36017773,4.4306197
4.251803,-6.199935,6.234651
3.0594904,-14.667029,4.1301475
1.20159,-9.088539,4.134936
0.9897031,-9.701455,3.0970495
0.8257003,-9.27409,2.2626703
1.1369466,-9.010728,2.5475802
1.5523405,-9.087342,3.128174
1.4733319,-9.287258,2.948609
1.3691841,-9.356689,3.1640873
2.6512792,-9.088539,4.221127
4.734235,-8.557027,5.334431
7.122451,-5.824045,5.8982654
5.867889,-0.8177695,5.619341
4.576217,2.4251766,4.6508865
6.448483,0.41763857,7.0486794
7.2493434,0.339827,6.8248215
7.2361755,-0.40117842,8.728212
6.910564,-1.7419313,3.7949593
7.4013753,-1.6557401,5.451747
8.834305,-0.7495348,4.101417
3.5443163,-2.8097453,8.606108
9.857826,-1.0404303,6.403442
7.766491,-1.6329952,8.407389
4.2027216,-1.7946038,8.828769
1.0926538,-3.9038956,6.069451
3.8292263,-6.8607345,6.5159698
0.50727147,-7.8591166,6.3256307
0.9944915,-9.384223,3.5471594
-0.67067575,-8.855104,4.297742
-0.57251346,-9.327959,3.626168
0.17687166,-9.501539,2.792986
0.13976152,-8.940099,4.5563154
1.0447698,-8.564209,4.5646954
1.5439608,-8.3930235,4.6628575
3.0966005,-9.177125,2.6445453
1.0244191,-8.305635,3.1820438
1.4900913,-8.061427,3.4956841
2.3244705,-11.286416,2.2902036
-0.6335656,-9.307609,3.3987188
3.7873278,-5.845593,5.4385786
3.2163107,-5.994034,10.016293
-0.0338181,-5.4505496,8.4804125
-0.78080904,-1.5623662,5.249437
-0.014664485,-8.395418,4.6065936
-5.704485,-10.999112,4.7382746
-2.760814,-7.4592853,3.1652844
-4.861726,-8.053047,3.9661448
-2.513014,-8.213459,4.397101
-2.596811,-7.626879,5.464915
-4.319439,-7.1073375,5.871929
-2.7237036,-5.8503814,6.5159698
-2.3011272,-4.8304515,8.327183
-1.2811972,-5.0315647,7.8208094
-1.9048867,-7.272537,5.44217
-0.4528034,-7.0965633,3.0575452
4.075829,-12.782792,3.766229
4.1057568,-10.209025,2.484134
7.482778,-8.187122,2.972551
5.9875994,-4.6161704,5.7306714
1.2686276,-5.2769704,5.6133556
-2.4292169,-6.7290535,10.686669
-0.1738789,-1.4665982,7.7813053
10.6119995,-5.5606833,7.340772
8.538621,-2.5044847,5.0770545
6.505944,-3.3711855,6.638074
3.2294788,-1.9226936,7.9488993
2.3723545,-1.4701895,9.13762
0.6736685,-1.8664298,9.160365
2.899079,-2.449418,10.118046
6.5574193,0.3506009,5.177611
6.707057,-0.21802199,6.369923
9.401731,-2.366818,5.555895
8.050204,-3.5579333,4.4641385
5.994782,-5.3404164,5.1752167
4.320038,-3.9170637,4.5227966
-0.10923545,-7.8698907,7.7274356
-0.5210382,-11.414506,3.8236897
1.1345524,-7.777714,2.7654526
2.7781718,-9.592519,10.300005
2.58065,-11.984326,7.978827
-0.54498017,-6.318448,5.916222
-1.682226,-2.4015338,7.1432505
1.6744448,-2.6768672,6.8475666
-0.99987847,-4.537162,9.784055
0.022445641,-4.4868836,5.8467903
5.1292777,-8.940099,6.6368766
3.8878844,-9.553015,3.0467713
1.8827404,-13.042563,1.8939632
-0.24331075,-8.38225,1.7347487
1.7965491,-9.974394,1.0942998
0.083497785,-10.33951,4.0547304
0.49170917,-9.281273,1.4869488
1.77141,-10.028263,3.5507507
-0.21817163,-5.4828715,6.3112655
-1.5708956,-6.0634656,10.416124
-2.3083098,-3.3089364,8.093748
2.8392239,-2.3285108,7.4497085
3.432986,-8.585757,10.252121
6.53228,-4.6604633,8.401403
8.5182705,-6.533926,6.843975
7.2613144,-5.3523874,7.4149923
-0.66109896,-2.8983307,6.724265
0.23193829,-3.5806782,9.009531
3.6532526,-3.98051,10.149171
5.6631846,0.6702268,6.8727055
7.1559696,-2.4015338,7.0247374
6.2054715,-2.6625018,7.716662
4.5917797,-3.3484406,7.2988734
4.883872,-4.795736,7.270143
2.50643,-5.8168626,8.065018
4.049493,-5.2362685,2.1716905
2.7614124,-10.697443,7.1013517
-1.4152725,-9.615264,4.6999674
2.1197662,-9.320777,1.8975545
4.7186723,-10.722582,1.8424878
1.5798738,-10.180295,1.2439374
0.9011177,-9.371055,1.1721114
0.8173206,-9.561394,2.020856
2.3735516,-8.000375,2.7798178
1.9928737,-10.750115,6.4788594
1.8492216,-8.8706665,2.0783167
0.9130887,-8.3930235,3.1054292
0.5503671,-8.606108,4.1145854
0.643741,-9.211841,6.1149406
-0.55335987,-6.3842883,4.5886374
-0.10803835,-7.5849805,5.23148
0.49530047,-6.6488476,3.0862756
-1.1459248,-4.0104375,3.2131684
0.9537901,-11.941231,2.1202152
1.356016,-14.7137165,-0.054917
-0.68863225,-10.997915,0.037259765
1.7797897,-9.991154,3.2011974
1.5679028,-11.695825,3.566313
4.9676695,-5.0567036,-1.0102035
2.2837691,-9.919328,-5.4358854
1.5714941,-11.015872,0.14978725
1.3620015,-4.5766664,-8.458565
8.25012,-10.0569935,-4.1274543
4.4182,-10.41373,1.6485575
0.86400753,-7.8208094,4.515614
-5.8218007,-9.469217,-0.42482117
-2.6387095,-12.064532,-10.1165495
5.9899936,-15.329026,-17.254862
10.139145,-14.573655,-15.088109
4.749797,-14.32825,-6.7898064
-0.7113772,-15.275156,-3.5372834
7.8658504,-12.7385,-3.2882864
11.78037,-9.007136,2.9138932
4.1045594,-7.3695025,3.8655882
2.9756935,-4.8292546,3.944597
-3.5652657,1.1131542,7.228245
-6.2551513,-3.7291188,4.456956
-1.2895769,-9.847501,1.5061026
0.44861355,-9.5314665,-1.5117887
-2.7344775,-9.794828,-3.769521
-5.1047373,-9.104101,-0.897676
-0.4504092,-7.3718967,-3.449895
3.6041713,-9.050232,-7.389554
0.47854108,-6.758981,-4.7894506
-0.827496,-12.661885,-1.9966146
-1.0681132,-12.568511,-1.3334208
0.5767033,-8.351125,-3.6917093
-2.6722283,-7.6089225,-1.4291887
-0.3187281,-8.693496,1.285836
6.850709,-14.209737,1.1134534
7.7461405,-15.317055,-1.0018238
6.7513494,-8.371476,-0.42242697
5.463269,-5.891083,-0.5732617
3.7705684,-6.1747956,-0.9862615
0.62578446,-6.6811695,-8.488492
0.5790975,-39.114223,-11.001207
-1.9192519,-15.979052,-15.213805
2.1149778,-39.114223,4.6772227
-13.9154,-4.7131357,-26.866385
-19.120394,16.00868,4.8172836
-13.623307,1.0305542,10.989535
-1.3889363,-23.025187,12.278813
6.6076975,-25.2087,16.050879
9.363423,-7.529914,11.887362
12.937966,-1.5934908,10.119243
10.758046,-6.1448684,6.6476507
8.36145,-7.2976766,4.585046
8.192659,-5.355979,1.489343
6.836344,-7.0977607,0.67890584
6.522703,-9.897779,0.55201316
7.669526,-10.872219,-0.5792472
7.9747868,-11.820323,-1.372925
8.421306,-12.734908,-1.7895161
8.072948,-11.978341,-1.9044378
6.81719,-10.362254,-0.8940847
6.144419,-9.648783,-0.3338415
6.15639,-9.271696,-0.0070329676
5.746982,-8.574983,-0.10160393
5.155614,-7.9608703,0.27189153
4.618116,-7.3467574,0.41913494
4.194342,-6.5231524,0.44547117
4.2027216,-6.178387,1.0093056
3.789722,-6.4429464,1.3612533
3.5143888,-6.427384,1.6940473
4.110545,-6.757784,2.209998
4.4014406,-7.504775,2.6229975
3.7490206,-8.450484,3.4777277
3.3216555,-8.4564705,2.7666497
3.4904468,-7.652018,3.1533132
2.8092964,-7.7034936,3.2131684
2.6069863,-8.400207,4.6149735
3.078644,-9.400983,5.2266917
3.2701802,-10.188675,4.0798693
2.3915083,-10.726173,4.5694838
2.0156186,-11.548581,5.6648307
2.4609401,-11.730541,7.1252937
2.5591023,-11.48753,7.686734
4.490026,-11.618013,6.8990417
6.355109,-11.275642,4.0810666
4.8970404,-9.975591,3.5627217
3.789722,-9.6416,5.2781672
3.7981017,-9.727791,5.6959553
3.6197338,-8.992771,5.546318
3.2893338,-7.9309425,5.8647466
3.6400845,-7.55625,6.3016887
4.275745,-7.425766,6.0263553
4.528333,-6.651242,6.3962593
4.8515506,-5.808483,5.7558107
4.9892173,-5.323657,5.2242975
5.083788,-5.451747,5.2147207
5.258565,-5.693561,5.117756
5.214272,-5.7558107,4.8771386
5.032313,-5.749825,4.8160863
4.4612956,-5.4086514,4.7083473
3.8435915,-5.2326775,4.5790606
3.743035,-5.5151935,4.855591
3.4222121,-5.9186163,5.0291705
2.8080993,-5.9461493,5.498434
2.7638066,-6.125715,6.166416
3.7334583,-6.5039988,6.0622683
4.5175595,-6.3830914,5.9605145
3.790919,-6.4932246,4.7131357
5.1412487,-5.7007437,5.519982
3.7585974,-6.0610714,5.7067294
4.2972927,-5.92939,5.1943703
4.6468463,-5.6169467,4.775385
4.456507,-5.573851,5.0148053
4.3990464,-5.692364,5.498434
3.8004959,-5.8168626,6.0431147
3.8004959,-5.8168626,6.0431147
3.5263598,-5.8132715,6.4010477
3.5263598,-5.8132715,6.4010477
4.1991305,-5.9150248,6.5614595
4.1991305,-5.9150248,6.5614595
4.420594,-6.22268,6.4345665
4.420594,-6.22268,6.4345665
3.8471828,-6.000019,6.18557
3.8471828,-6.000019,6.18557
3.5969887,-5.7905264,6.0993786
3.5969887,-5.7905264,6.0993786
3.7322612,-5.928193,6.294506
3.7322612,-5.928193,6.294506
3.8423944,-6.0670567,6.4621
3.8423944,-6.0670567,6.4621
3.9094322,-5.996428,6.1233206
3.9094322,-5.996428,6.1233206
4.081815,-5.9246016,5.4972367
4.081815,-5.9246016,5.4972367
4.571429,-5.925799,5.085434
4.571429,-5.925799,5.085434
4.8515506,-6.069451,5.370344
4.8515506,-6.069451,5.370344
4.6145244,-5.9461493,5.1105733
4.6145244,-5.9461493,5.1105733
3.9956234,-5.7773585,5.1309237
3.9956234,-5.7773585,5.1309237
3.6544497,-6.008399,5.1069818
3.6544497,-6.008399,5.1069818
3.7741597,-6.235848,4.860379
3.7741597,-6.235848,4.860379
4.0554786,-6.2514105,4.589834
4.0554786,-6.2514105,4.589834
4.2925043,-6.058677,4.7574286
4.2925043,-6.058677,4.7574286
4.467281,-5.9569235,4.824466
4.467281,-5.9569235,4.824466
4.4110174,-5.8850975,4.4521675
4.4110174,-5.8850975,4.4521675
4.1763854,-5.747431,4.4497733
4.1763854,-5.747431,4.4497733
3.9836524,-5.770176,4.559907
3.9836524,-5.770176,4.559907
3.869928,-5.9305873,4.5527244
3.869928,-5.9305873,4.5527244
3.671209,-5.9473467,4.63293
3.671209,-5.9473467,4.63293
4.558261,-6.3962593,4.8663645
4.558261,-6.3962593,4.8663645
5.4237647,-7.0750155,4.2821794
5.4237647,-7.0750155,4.2821794
4.752191,-7.0618477,3.993678
4.752191,-7.0618477,3.993678
3.51798,-7.042694,4.647295
3.51798,-7.042694,4.647295
3.850774,-7.7034936,5.0626893
3.850774,-7.7034936,5.0626893
3.9956234,-8.008755,4.7011647
3.9956234,-8.008755,4.7011647
4.5319247,-7.9333367,4.619762
4.5319247,-7.9333367,4.619762
4.9138,-7.838766,3.8931217
4.9138,-7.838766,3.8931217
4.157232,-7.981221,3.8667853
4.157232,-7.981221,3.8667853
3.0942063,-8.334366,4.239084
3.0942063,-8.334366,4.239084
3.1181483,-8.737789,4.5790606
3.1181483,-8.737789,4.5790606
3.8064814,-9.15438,4.9944544
3.8064814,-9.15438,4.9944544
2.8140848,-9.622446,6.5746274
2.8140848,-9.622446,6.5746274
0.9142858,-10.249727,7.6675806
0.9142858,-10.249727,7.6675806
1.6971897,-9.762507,7.744195
1.6971897,-9.762507,7.744195
3.5311482,-8.750957,7.0007954
3.5311482,-8.750957,7.0007954
5.2657475,-7.9848123,5.2003555
5.2657475,-7.9848123,5.2003555
4.922179,-7.5718126,5.843199
4.922179,-7.5718126,5.843199
3.5802293,-8.021922,6.508787
3.5802293,-8.021922,6.508787
3.956119,-8.936507,6.769755
3.956119,-8.936507,6.769755
5.59495,-8.908974,6.2454247
5.59495,-8.908974,6.2454247
7.6515694,-8.723424,4.786159
7.6515694,-8.723424,4.786159
7.5941086,-8.478018,5.573851
7.5941086,-8.478018,5.573851
7.1200566,-7.416189,4.073884
7.1200566,-7.416189,4.073884
4.624101,-7.636456,3.446603
4.624101,-7.636456,3.446603
2.1999722,-7.866299,2.3751976
2.1999722,-7.866299,2.3751976
2.1556795,-6.8248215,1.6701053
2.1556795,-6.8248215,1.6701053
3.2450411,-6.676381,1.4917372
3.2450411,-6.676381,1.4917372
3.8603508,-7.830386,3.0288148
3.8603508,-7.830386,3.0288148
5.106533,-9.168745,4.795736
5.106533,-9.168745,4.795736
6.283283,-10.146776,5.833622
