mean_x,max_x,min_x,std_x,var_x,ske_x,zcr_x,mean_y,max_y,min_y,std_y,var_y,ske_y,zcr_y,mean_z,max_z,min_z,std_z,var_z,ske_z,zcr_z,handwash
2.480081706,3.003526,2.0290859,0.22868133098349902,0.05229515114038463,0.31070674516327534,9,-8.013369084,-7.387309599999999,-8.590396,0.25600673956503917,0.0655394507027218,0.030965677957617767,10,5.898570752,6.9108634,5.2863975,0.44270381584412055,0.195986668562945,0.6855542032446346,3,True
4.909214804,6.353014,2.421735,1.0831374613565259,1.1731867601938597,-0.8483233249974227,3,-7.831649308,-7.019799000000001,-8.453926,0.40499308537876705,0.1640193992046133,0.30262684634904,4,3.512988212,5.559336,2.6036943999999997,0.8046755295125059,0.6475027077962316,0.7984196222025776,3,True
6.812413632,9.121908,5.8334722999999995,0.8750460634455542,0.7657056131515609,0.981255609382295,1,-6.39915043,-4.584896,-7.37055,0.8960010810625689,0.8028179372652922,0.585852555162847,2,1.1935334956,3.1830912000000002,-2.7545290000000002,2.2662509815955376,5.135893511582738,-0.7301312161627017,1,True
8.225016616,9.600749,7.037756,0.6501609056197399,0.42270920319628036,0.17745147700257768,16,-5.314840452,-2.9017725,-7.787141,1.3388053500653738,1.792399765363668,-0.03794618533295053,5,-1.2754151772,1.2916718999999999,-3.2752678,1.0035396151277736,1.0070917591307997,0.663409850316378,13,True
8.011765038,9.327810000000001,5.78918,0.7172603864279502,0.5144624619387724,-0.32214496253223246,11,-5.4788912100000005,-3.9324763,-6.4463882,0.5337821356847928,0.28492336837621857,0.42363303223833937,5,1.31544621878,3.846285,-0.5446809,1.4146685080073778,2.0012869875478203,0.44230936847869884,4,True
7.72515513,11.713632,4.672284599999999,1.5517636389631377,2.4079703912081194,0.10267952212195729,18,-4.720144702,0.6715736,-13.839682999999999,2.9291501309176433,8.579920489454846,-0.5524904569702124,9,-2.734322061,7.526173,-16.950948999999998,5.447420804493172,29.674393421225037,-0.8019212139054543,6,True
7.385801046,13.500903,0.260968,2.5350917809723144,6.42669033795338,-0.16796339347826642,21,-5.45200430128,2.1655555,-17.893066,4.916779719666699,24.174722811725736,-0.4294931370850597,11,-3.799813516,12.258312,-23.962367999999998,10.216095446525106,104.368606172511,-0.14649696404463514,11,True
7.102830311,15.62456,-0.93852705,3.486631216289397,12.15659723840368,0.13309750159163297,12,-5.0198030182,5.1092260000000005,-17.30529,5.305871136719888,28.152268519477197,-0.2779519819060004,10,-3.1542649428000002,17.775751,-27.54529,13.845147305140511,191.68810390103957,-0.31621617105804467,14,True
7.3137834049,15.910667000000002,-1.6316483999999998,4.550838955297493,20.710135197053177,-0.13132946538034002,10,-5.0784609344,4.722563,-16.303316,5.548047939493728,30.7808359389206,0.04401493452510067,12,-5.430815554,16.017210000000002,-38.482002,17.380773710109064,302.09129476201844,-0.22518870650917147,12,True
7.1877286874,14.255076999999998,-1.0079589,3.8503712831132897,14.82535901782348,-0.1580337443939341,10,-3.834481656,2.8263552000000005,-12.299014,4.007980741918841,16.063909627592302,-0.27867186577557534,9,-4.7444937108,15.925032999999999,-31.094694,14.741115573949141,217.30048836452593,-0.17856504639539605,11,True
8.356889216,15.528792000000001,3.003526,2.0048568105454465,4.019450830790461,0.8145844952899963,15,-3.5964500838,1.8219875,-9.412804,2.331024320329225,5.433674381966325,-0.312292739293186,7,-3.8906735435999997,17.860744,-29.783869,10.032280657021419,100.64665518124612,-0.33681218576455774,5,True
6.5269050678,11.705252,-4.237737,3.231045494190001,10.439654985525506,-0.9139936827529255,8,-3.79691660896,1.1468226000000001,-8.816647999999999,1.8721477422930386,3.5049371689729214,0.05169445140452372,20,2.30183338892,14.750677,-11.347319,7.135266528579953,50.91202843387342,-0.043000395603859126,8,True
7.88997198,13.193249,-0.7266402,3.4792289979147983,12.105034419931213,-0.6524922850152727,13,-2.6247872734,0.6584055,-6.619967999999999,1.6496015140502027,2.721185155156721,-0.10554485621683997,18,1.08548320752,14.366407,-10.150217999999999,6.263392763720787,39.23008891262992,0.39910457271880173,7,True
8.966716292,15.199589999999999,3.7828386,1.9400640993670761,3.7638487096529842,0.6891521307593277,16,-3.00922422854,1.9189526999999997,-8.487445,2.117660764724791,4.484487114454786,-0.29380647911006336,16,-2.5850195543,9.070433,-15.412673000000002,4.9593923050534885,24.59557203542375,-0.2637104813837676,10,True
8.431013684,9.55885,7.1981673,0.5009841982330056,0.2509851668791674,-0.4651084642288922,13,-4.50627064,-3.1711202000000003,-6.184223,0.7190205918125787,0.516990611450511,-0.45816164223725825,4,-1.27575037194,2.2505496,-5.872977,2.225307498489605,4.951993462834063,0.0011179640565426936,3,True
8.73771101,9.791088,7.921216499999999,0.4431568820197243,0.19638802208144385,-0.00503501781938458,9,-4.255932942,-2.3965959999999997,-5.627571,0.7231852910449985,0.5229969651838392,0.5880103793159627,6,0.394205312288,2.3032220000000003,-0.81283146,0.7612446718344528,0.5794934503963437,0.9169928281789425,9,True
8.546605818,11.522096000000001,5.612008599999999,1.3546803155833582,1.835158757429027,-0.1498700359223585,13,-3.69521086464,1.5071499,-11.5616,2.725283833949206,7.4271719755848835,-0.8518675360290983,7,-1.82660830768,4.7907977,-8.428787,2.7371406542223005,7.4919389609964835,-0.29983136076439554,5,True
8.59776981,11.801021,6.467936,0.9508789722012942,0.9041708197745898,0.2761018420671192,14,-4.4986331668,-0.36032736,-11.299435,2.047828979285644,4.1936035284020825,-0.8013054958559515,8,-2.1381178812,1.7836802999999999,-7.6494746,2.085278640914645,4.34838701025483,-1.3770575133765024,7,True
8.521179232,9.619903,6.2129536,0.7635907130301826,0.5830707770259427,-0.6041673171656681,13,-4.43109273,-1.8339584999999998,-6.319495,1.1853712147046984,1.405104916650492,0.6634182104041023,6,-1.04298607924,1.8638860000000002,-3.2668881,0.9885918384394126,0.9773138230290175,-0.11500611954713276,6,True
8.016409814,9.622296,6.622362,0.7637341859333924,0.5832899067633415,0.07550950375485449,5,-5.151938986,-3.5362358,-7.529764,1.1251972950444873,1.2660689527754307,-0.8235516554588009,1,1.46992013574,3.4512417,-1.3359646,1.1346141398216123,1.287349246283137,-0.5791313170928484,5,True
6.836714778,7.856573,5.6407394,0.5698530995237411,0.3247325550368148,-0.38144346723770745,7,-7.096485586,-6.50744,-7.7811556,0.33637793581467623,0.11315011570294244,-0.26854739465747407,6,0.9603143023999999,1.8950106,0.15083471,0.462834177542689,0.21421547590161738,0.049332802751197315,5,True
6.698306016,8.024167,5.816713,0.4936353196959069,0.2436758288512802,0.788717323823788,8,-6.982545582,-6.471527,-7.8146744,0.32697702457729527,0.10691397460142114,-0.5414387117101391,7,0.88645317764,1.7585411,-0.79487497,0.6034925240947716,0.36420322663827853,-1.2586188319876652,8,True
5.55232127436,8.451532,0.025139118,2.0934125849124157,4.382376250669682,-0.6396357107263265,9,-6.63418928,-4.1216183,-12.0248785,2.0210599996231977,4.0846835220769195,-0.7484984986193873,5,-3.8831318015600003,1.9201498,-14.257470999999999,3.802337225376236,14.457768375481852,-0.798107544810769,5,True
6.507248716,15.111004000000001,3.359065,1.899793665985481,3.609215973318553,2.366073427115744,16,-4.6502340239999995,-2.7688942,-9.54209,1.1369866357297462,1.2927386098280464,-1.711465317295709,20,-5.11870745,-1.0570401000000003,-9.498994999999999,1.892425008310198,3.581272412077853,0.01671892599080423,7,True
8.159894332,9.805453,6.907272,0.7247784885740792,0.5253038574997267,0.04039904843728558,6,-5.618449212,-3.9372647000000005,-8.325836,1.2717104424209211,1.6172474493624152,-0.6080280603764212,6,-1.3000036548,0.5530606,-4.471172,1.22991721844262,1.5126963642216313,-0.8704797862365745,5,True
6.719877708,8.232463000000001,5.1355624,0.826557233332975,0.6831968599750621,-0.11077634575474213,6,-6.740108738,-4.389768599999999,-8.550891,0.9654829855057905,0.9321573953011744,0.03145455417751211,5,0.5339309117,2.6288335,-1.3275848999999997,1.414222637760438,2.0000256691540916,0.12628869251326205,1,True
7.72869859,8.336611,6.483498,0.3483707938653069,0.12136221001834416,-1.4171503431908528,8,-6.072892636,-5.6227827,-7.7919292,0.3862398018157298,0.14918118450665424,-2.605309921761367,8,1.0435606994,2.56419,0.27174190000000004,0.47366766222058626,0.22436105423351538,1.423106952566606,6,True
7.55844688,8.947132,6.2524576,0.5262226577554666,0.27691028553522695,0.7339302021872874,13,-6.2917945,-3.0669725,-9.667786999999999,1.8888303443162184,3.567680069609724,-0.16445745167514322,3,-0.37847541160000003,2.0817582999999997,-2.9879637000000003,1.7403255396116115,3.0287329838244466,0.11104013824310971,2,True
8.098698512,9.370906,6.245275,0.8055557527264517,0.6489200707506803,-0.38746964929745614,6,-4.6953168428,-0.32441434,-8.998607000000002,1.5528004473479866,2.411189229284107,-0.4357837431488785,6,-1.790575515894,10.662578,-13.406332,4.059630972062291,16.480603629327426,-0.6396271835304397,3,True
6.86202149,14.767435999999998,-0.81642276,3.074079108903917,9.4499623677995,0.25518641515535745,16,-4.4761516464,3.9193082,-16.332047,4.846176554550897,23.4854271978788,-0.6087289132092112,9,-4.1819760082,10.542867999999999,-23.672667999999998,8.703627208727308,75.75312658849832,-0.23836694551228063,9,True
8.152927206,15.136142999999999,4.3394904,2.223549233954128,4.944171195817988,1.0792409824366906,14,-4.01356791852,5.559336,-14.773420999999999,3.966449983631718,15.732725472652058,-0.2481202351632781,7,-4.9749835194,14.882357999999998,-28.00378,9.050721510114007,81.91555985364036,-0.6586268811246068,7,True
6.6984975864,12.366052,-0.32680854,3.1668332357428723,10.02883274300567,-0.07465880634130834,10,-4.1037814046,1.1887212,-11.101913,2.527939564688419,6.390478442717073,-0.5816115605316589,11,0.76975974624,17.29691,-25.76161,9.432350079840441,88.969228028666,-0.8721467101000274,7,True
7.4972989740000004,12.741941,4.3179426,2.0493491671569766,4.199832008926993,0.6584091128580715,18,-5.40095987264,1.0175357,-15.640122,4.0974171621214,16.788827400446987,-0.4131622109957196,13,-4.6264596388,8.683769,-16.026787,6.091114434770281,37.101675057466885,0.25077141083187704,9,True
8.110334342,10.990582,5.5365915,1.2701490712232482,1.6132786631292797,0.08615043994120895,17,-4.0982269208,2.3080103,-9.103952,2.2846610726403225,5.219676216838028,0.6015530879146203,13,-2.9254750534,1.4891934,-9.179369,2.3071419980415637,5.322904199127218,-0.6143110372401323,10,True
8.272373916,11.186908,5.9160724,1.2986509807518019,1.6864943698076167,0.025928620993216474,15,-4.716912522,-2.2242134,-6.985083599999999,1.0507160691718147,1.1040042580158698,0.43138913615177693,6,-1.5247712742,0.6955156,-5.388150700000001,1.7454067226905532,3.0464446276133774,-0.8085367315955285,11,True
6.932578626,8.929175,5.2157683,1.010019406968395,1.0201392024527884,-0.05337838134063342,3,-6.731369916,-4.960786,-8.146272,0.9767291352417868,0.9539998036301687,0.37877279786487245,3,1.14399745148,3.1555579,-0.15322891,0.9622673444534985,0.9259584422015879,0.8371128467586045,1,True
6.021201818,6.878541499999999,5.1116204000000005,0.5462186722045036,0.2983548378648509,-0.25123989523594314,1,-7.438880448,-6.800729799999999,-8.323442,0.43153065213257313,0.18621870372996382,-0.12318939194311222,4,1.9451212926,3.1531637000000003,0.4381389,0.8691690154998194,0.7554547775049253,-0.193455533717817,1,True
6.659591732,7.009025599999999,6.4344171999999995,0.1406621107139917,0.019785829390515264,1.0837605255865712,11,-7.22795127,-6.105214,-7.955932000000001,0.4178780403096805,0.174622056573059,0.949915934110691,9,0.33078290534,0.94570965,-0.33039984,0.3563233171431302,0.12696630633988376,-0.12414617241546884,6,True
7.298245022,8.815451,5.2169657,0.9224968240288041,0.8510003903432304,-0.20155720147937897,7,-6.10554951,-4.333505000000001,-8.808268,1.1146700222365542,1.2424892584728402,-0.5409907951467159,3,-1.7830338224,0.9600749,-4.346673,1.2850917449796677,1.6514607930148875,0.3612130379515928,6,True
7.796167144,15.483301999999998,2.5342624,2.6245821352988834,6.888431384930046,0.43292258461572103,13,-5.61660561608,3.9588125,-17.73864,3.904809666919502,15.247538534867994,-0.5388474008454478,9,-3.6775417282,17.275362,-24.905684,7.089191744471695,50.256639589885644,-0.43467653573989445,7,True
6.1159882144,16.031574,0.11611878,3.8410438923203523,14.753618182731483,0.6367646557546416,21,-5.15926525334,5.177461,-18.288109,6.5423348326631166,42.80214506267713,-0.26375525694362206,15,-4.1670123292,21.699846,-28.373684,14.152316031788446,200.28804906361628,-0.017263372460326627,10,True
