mean_x,max_x,min_x,std_x,var_x,ske_x,zcr_x,mean_y,max_y,min_y,std_y,var_y,ske_y,zcr_y,mean_z,max_z,min_z,std_z,var_z,ske_z,zcr_z,handwash
0.7897992632,1.3742718,0.36272156,0.2702215544067064,0.07301968846597659,0.16855363301528453,1,-0.5240189272,-0.47285482,-0.59495914,0.030864966792201246,0.0009526461750836857,-0.45700719148103763,18,10.15582061,10.368091,10.026916499999999,0.06074425174201133,0.0036898641196968468,0.4518005942970008,19,False
0.9253829014,1.0761937,0.5530606,0.12451927878102843,0.015505050788147477,-1.605138277451034,3,-0.547146923,-0.48362875,-0.59376204,0.022325614367273865,0.0004984330568762252,0.5589992886185211,24,10.14727334,10.231621,10.061633,0.04076545951180452,0.0016618226892085738,0.30338311900717885,25,False
1.00245225,1.246182,0.8631097,0.07019553478060482,0.004927413103135101,1.831482815997866,15,-0.5548323104,-0.51714754,-0.664391,0.024923836961561877,0.000621197648886518,-1.7465040280654758,21,10.14372984,10.232818,10.067618,0.03766207978956979,0.0014184322540759216,0.0873292493542246,22,False
1.03228401,1.2880806,0.91338795,0.07401407063014219,0.005478082651243677,1.361445759460377,18,-0.553850686,-0.49559975,-0.6392518,0.02806158777397926,0.0007874527083967423,-0.818807320666083,22,10.13886966,10.225636,10.011353999999999,0.04351728845157944,0.0018937543941779697,-0.519060237655475,25,False
0.9771694788,1.0402806,0.93014735,0.025861127895171768,0.0006687979360104313,0.18766526562238373,22,-0.5519592688,-0.5279215,-0.58777654,0.013128821401653272,0.000172365951396509,-0.08972956262233027,25,10.14574102,10.200497,10.075998,0.023712240300980188,0.000562270340091429,-0.4644315048345516,25,False
0.983562003,1.0881646999999999,0.92655605,0.02979568386035922,0.000887782776706471,1.230061768516,20,-0.5524381067999999,-0.50517654,-0.5781997,0.013679522355458745,0.00018712933187349558,0.9736336148163159,19,10.15100823,10.225636,10.064027000000001,0.02925159237462318,0.000855655656451113,-0.2405285740732303,29,False
0.9777440852,1.0666169,0.89064306,0.03787693348035667,0.0014346620898753643,-0.18578425895013298,16,-0.5541379904,-0.50637364,-0.61291564,0.019135657510564834,0.00036617338836163627,-0.29311859395401413,26,10.15345027,10.262746,10.006566000000001,0.04089802110454062,0.00167264813026745,-1.0570949859971992,27,False
1.053664242,1.13964,0.9768343,0.03755758900897362,0.0014105724921669764,-0.15071216774430543,13,-0.5622064476,-0.50757074,-0.60333884,0.018620570085119723,0.00034672563029485557,0.09244102855148291,27,10.1431552,10.200497,10.078392,0.030360962613298664,0.0009217880508061192,-0.04018386956809321,30,False
1.0124839578,1.0857705,0.94211835,0.03553011348988953,0.0012623889646044299,0.17980133294483988,22,-0.5600037832,-0.5267244000000001,-0.59376204,0.015811199259416896,0.00024999402202098537,-0.056648111828599086,24,10.14035395,10.207678999999999,10.08318,0.029248568119888643,0.0008554787370637663,0.19367069026958078,27,False
1.042890322,1.1252748,0.9624690999999999,0.029706051514974557,0.0008824494966103222,0.30435100248364994,18,-0.5556223936,-0.51595044,-0.58777654,0.01873526564715136,0.0003510101788693299,0.29236903137003467,26,10.1462916,10.244789,10.086772,0.03419427322293746,0.0011692483212448978,0.6075578883536137,31,False
